year,rate,Norm
2008,14.58,0.110454545
2003,14.565,0.110340909
1994,14.563,0.110325758
1965,14.56,0.11030303
2004,14.551,0.110234848
2004,14.542,0.110166667
2007,14.534,0.110106061
2006,14.533,0.110098485
2000,14.528,0.110060606
1996,14.52206876,0.110015672
2008,14.52,0.11
2006,14.51800518,0.109984888
2000,14.506,0.109893939
1988,14.5,0.109848485
1994,14.5,0.109848485
1980,14.5,0.109848485
1979,14.5,0.109848485
1994,14.5,0.109848485
1986,14.5,0.109848485
1988,14.5,0.109848485
1981,14.5,0.109848485
1971,14.5,0.109848485
1992,14.5,0.109848485
1998,14.5,0.109848485
2004,14.5,0.109848485
1972,14.5,0.109848485
1973,14.5,0.109848485
2000,14.5,0.109848485
1990,14.5,0.109848485
1999,14.5,0.109848485
1995,14.4951736,0.109811921
2005,14.485,0.109734848
2003,14.476,0.109666667
2004,14.474,0.109651515
2006,14.464,0.109575758
2007,14.44533153,0.10943433
2004,14.441,0.109401515
1994,14.44002073,0.109394096
2001,14.44,0.109393939
2002,14.435,0.109356061
1994,14.43,0.109318182
2005,14.424,0.109272727
1997,14.402,0.109106061
1987,14.4,0.109090909
1962,14.4,0.109090909
1965,14.4,0.109090909
1967,14.4,0.109090909
1970,14.4,0.109090909
1984,14.4,0.109090909
2001,14.4,0.109090909
1982,14.4,0.109090909
1990,14.4,0.109090909
2001,14.4,0.109090909
2004,14.4,0.109090909
1983,14.4,0.109090909
1988,14.4,0.109090909
2003,14.39760737,0.109072783
1982,14.39508064,0.109053641
2008,14.39248041,0.109033943
1991,14.36868669,0.108853687
1983,14.34810116,0.108697736
2007,14.347,0.108689394
1970,14.343,0.108659091
2000,14.32620452,0.108531852
1993,14.314,0.108439394
2004,14.309,0.108401515
1985,14.30852217,0.108397895
1997,14.30274798,0.108354151
2008,14.30095845,0.108340594
1977,14.3,0.108333333
1972,14.3,0.108333333
1973,14.3,0.108333333
1997,14.3,0.108333333
1998,14.3,0.108333333
1992,14.3,0.108333333
1970,14.3,0.108333333
1991,14.3,0.108333333
1990,14.3,0.108333333
1991,14.3,0.108333333
1968,14.3,0.108333333
1991,14.3,0.108333333
2006,14.29,0.108257576
1998,14.28378739,0.108210511
2007,14.25406469,0.107985339
2005,14.242,0.107893939
1991,14.22,0.107727273
2004,14.21487615,0.107688456
1997,14.2,0.107575758
1995,14.2,0.107575758
1975,14.2,0.107575758
1990,14.2,0.107575758
1999,14.2,0.107575758
1999,14.2,0.107575758
1975,14.2,0.107575758
1990,14.2,0.107575758
1985,14.2,0.107575758
1984,14.2,0.107575758
1992,14.2,0.107575758
1962,14.2,0.107575758
2006,14.2,0.107575758
2005,14.18163538,0.107436632
1999,14.17484777,0.10738521
1960,14.168,0.107333333
2007,14.16540889,0.107313704
1984,14.15855305,0.107261766
1990,14.14367817,0.107149077
2003,14.14,0.107121212
2004,14.13,0.107045455
1981,14.12817022,0.107031593
2003,14.124,0.107
1981,14.1,0.106818182
1974,14.1,0.106818182
1981,14.1,0.106818182
1976,14.1,0.106818182
1975,14.1,0.106818182
1979,14.1,0.106818182
1986,14.1,0.106818182
2003,14.1,0.106818182
1979,14.1,0.106818182
1993,14.1,0.106818182
2006,14.1,0.106818182
2005,14.1,0.106818182
1983,14.1,0.106818182
1971,14.1,0.106818182
2001,14.1,0.106818182
1995,14.09,0.106742424
1997,14.08,0.106666667
1988,14.07625575,0.106638301
1995,14.07064185,0.106595772
1986,14.05447853,0.106473322
2005,14.051,0.10644697
2001,14.041,0.106371212
2000,14.03,0.106287879
1995,14.023,0.106234848
2006,14.011,0.106143939
1987,14.01003093,0.106136598
2008,14.004,0.106090909
1996,14.00205857,0.106076201
2003,14,0.106060606
1972,14,0.106060606
1970,14,0.106060606
1977,14,0.106060606
2007,14,0.106060606
1982,14,0.106060606
1985,14,0.106060606
1961,14,0.106060606
2000,14,0.106060606
2000,14,0.106060606
1976,14,0.106060606
2005,14,0.106060606
1968,14,0.106060606
1967,14,0.106060606
1977,14,0.106060606
1975,14,0.106060606
1989,14,0.106060606
1992,14,0.106060606
2005,14,0.106060606
1992,14,0.106060606
2005,14,0.106060606
2008,13.99970518,0.106058373
1996,13.98138276,0.105919566
1980,13.98114603,0.105917773
1989,13.96250801,0.105776576
1975,13.95327032,0.105706593
2006,13.94692532,0.105658525
2007,13.94293964,0.105628331
1995,13.933,0.10555303
1996,13.927,0.105507576
1991,13.9158225,0.105422898
2007,13.91084186,0.105385166
1994,13.901,0.105310606
1996,13.9,0.10530303
1972,13.9,0.10530303
1982,13.9,0.10530303
1990,13.9,0.10530303
1996,13.9,0.10530303
1975,13.9,0.10530303
1985,13.9,0.10530303
1973,13.9,0.10530303
1990,13.9,0.10530303
1980,13.9,0.10530303
1993,13.9,0.10530303
1996,13.9,0.10530303
1994,13.9,0.10530303
1961,13.9,0.10530303
2002,13.9,0.10530303
2006,13.869618,0.105072864
2008,13.86076347,0.105005784
2007,13.846,0.104893939
1961,13.825,0.104734848
1997,13.813,0.104643939
2008,13.8,0.104545455
2001,13.8,0.104545455
2002,13.8,0.104545455
2007,13.8,0.104545455
1982,13.8,0.104545455
1977,13.8,0.104545455
1983,13.8,0.104545455
1978,13.8,0.104545455
1984,13.8,0.104545455
1987,13.8,0.104545455
1988,13.8,0.104545455
1988,13.8,0.104545455
1966,13.8,0.104545455
1998,13.8,0.104545455
1993,13.8,0.104545455
1995,13.8,0.104545455
1996,13.8,0.104545455
2002,13.8,0.104545455
2003,13.8,0.104545455
1993,13.8,0.104545455
1972,13.8,0.104545455
2002,13.799,0.104537879
2006,13.79,0.104469697
2004,13.78733618,0.104449517
1992,13.78486464,0.104430793
2003,13.7819257,0.104408528
1998,13.778,0.104378788
1995,13.765,0.104280303
2001,13.75584662,0.104210959
1971,13.746,0.104136364
1994,13.739,0.104083333
1995,13.733,0.104037879
2008,13.732,0.104030303
1997,13.73028924,0.104017343
2005,13.712,0.103878788
2006,13.7118394,0.103877571
1984,13.7,0.103787879
1993,13.7,0.103787879
1982,13.7,0.103787879
1983,13.7,0.103787879
1991,13.7,0.103787879
1996,13.7,0.103787879
1974,13.7,0.103787879
1988,13.7,0.103787879
2002,13.7,0.103787879
1960,13.7,0.103787879
1970,13.7,0.103787879
1989,13.7,0.103787879
1996,13.681,0.103643939
2005,13.66993909,0.103560145
1998,13.665,0.103522727
1985,13.66405484,0.103515567
1998,13.655,0.10344697
1992,13.65311547,0.103432693
1998,13.62357862,0.103208929
1997,13.6,0.103030303
1983,13.6,0.103030303
1993,13.6,0.103030303
1973,13.6,0.103030303
1982,13.6,0.103030303
1976,13.6,0.103030303
1987,13.6,0.103030303
1989,13.6,0.103030303
1966,13.6,0.103030303
1998,13.593,0.102977273
2002,13.58552402,0.102920637
1992,13.585,0.102916667
2002,13.579,0.102871212
1981,13.55558295,0.10269381
1990,13.54254101,0.102595008
2000,13.53867951,0.102565754
2007,13.532,0.102515152
1999,13.514,0.102378788
2001,13.511,0.102356061
2004,13.50719054,0.102327201
1995,13.501,0.102280303
2007,13.5,0.102272727
2000,13.5,0.102272727
1970,13.5,0.102272727
1989,13.5,0.102272727
1992,13.5,0.102272727
1983,13.5,0.102272727
1995,13.5,0.102272727
1980,13.5,0.102272727
1994,13.5,0.102272727
2007,13.5,0.102272727
1997,13.5,0.102272727
1992,13.5,0.102272727
1984,13.5,0.102272727
1969,13.5,0.102272727
1973,13.5,0.102272727
1993,13.5,0.102272727
1997,13.49738898,0.102252947
1999,13.49555894,0.102239083
1996,13.49,0.10219697
1986,13.45993015,0.101969168
1962,13.456,0.101939394
1985,13.44,0.101818182
1988,13.43799726,0.10180301
1983,13.42696159,0.101719406
2005,13.41861004,0.101656137
2001,13.4,0.101515152
2002,13.4,0.101515152
1994,13.4,0.101515152
1978,13.4,0.101515152
1984,13.4,0.101515152
1990,13.4,0.101515152
1980,13.4,0.101515152
1988,13.4,0.101515152
1994,13.4,0.101515152
2000,13.4,0.101515152
1993,13.4,0.101515152
1990,13.4,0.101515152
1974,13.4,0.101515152
1987,13.3864146,0.101412232
2001,13.38,0.101363636
1999,13.373,0.101310606
2000,13.373,0.101310606
1991,13.36168109,0.101224857
1982,13.35820513,0.101198524
1989,13.35454638,0.101170806
1984,13.34012406,0.101061546
2000,13.34,0.101060606
1997,13.33,0.100984848
1985,13.32,0.100909091
1993,13.305,0.100795455
1998,13.3,0.100757576
1973,13.3,0.100757576
1985,13.3,0.100757576
1995,13.3,0.100757576
1995,13.3,0.100757576
1974,13.3,0.100757576
1979,13.3,0.100757576
1992,13.3,0.100757576
1991,13.3,0.100757576
1985,13.3,0.100757576
1986,13.3,0.100757576
1981,13.3,0.100757576
2002,13.3,0.100757576
1969,13.3,0.100757576
1999,13.3,0.100757576
1988,13.3,0.100757576
1989,13.3,0.100757576
2008,13.281,0.100613636
1993,13.28051113,0.100609933
1998,13.27309482,0.100553749
2001,13.236,0.100272727
1999,13.224,0.100181818
1986,13.2,0.1
2004,13.2,0.1
1971,13.2,0.1
1981,13.2,0.1
2000,13.2,0.1
1977,13.2,0.1
1999,13.2,0.1
1995,13.2,0.1
1990,13.2,0.1
1991,13.2,0.1
1976,13.2,0.1
2000,13.2,0.1
1998,13.2,0.1
1972,13.189,0.099916667
1996,13.187,0.099901515
1993,13.1705498,0.099776892
2003,13.16485183,0.099733726
2003,13.153,0.099643939
2004,13.15,0.099621212
1980,13.14829382,0.099608287
1999,13.139,0.099537879
2002,13.12734297,0.099449568
1996,13.126,0.099439394
1992,13.12143693,0.099404825
1999,13.1,0.099242424
1988,13.1,0.099242424
2005,13.1,0.099242424
1994,13.1,0.099242424
1974,13.1,0.099242424
1992,13.1,0.099242424
1980,13.1,0.099242424
1990,13.1,0.099242424
2001,13.1,0.099242424
1974,13.1,0.099242424
1979,13.1,0.099242424
1993,13.1,0.099242424
1963,13.1,0.099242424
1964,13.1,0.099242424
1965,13.1,0.099242424
1997,13.1,0.099242424
2000,13.1,0.099242424
1994,13.1,0.099242424
1998,13.1,0.099242424
2003,13.1,0.099242424
1985,13.1,0.099242424
2001,13.09733096,0.099222204
1993,13.093,0.099189394
2002,13.084,0.099121212
1994,13.0769019,0.099067439
1963,13.065,0.098977273
2006,13.059,0.098931818
2006,13.04,0.098787879
2005,13.03,0.098712121
1998,13.024,0.098666667
1997,13.017,0.098613636
2000,13,0.098484848
1973,13,0.098484848
1987,13,0.098484848
1978,13,0.098484848
1987,13,0.098484848
1993,13,0.098484848
1991,13,0.098484848
1992,13,0.098484848
1981,13,0.098484848
1986,13,0.098484848
1981,13,0.098484848
1970,13,0.098484848
1991,13,0.098484848
1975,13,0.098484848
1992,13,0.098484848
2000,13,0.098484848
1987,13,0.098484848
2002,13,0.098484848
2006,12.989,0.098401515
2008,12.935,0.097992424
2006,12.91,0.09780303
2003,12.906,0.097772727
1974,12.9,0.097727273
1991,12.9,0.097727273
1976,12.9,0.097727273
1996,12.9,0.097727273
1984,12.9,0.097727273
1994,12.9,0.097727273
1962,12.9,0.097727273
1971,12.9,0.097727273
1990,12.9,0.097727273
1991,12.9,0.097727273
1999,12.9,0.097727273
2008,12.9,0.097727273
1976,12.9,0.097727273
1986,12.9,0.097727273
1987,12.9,0.097727273
2006,12.894,0.097681818
2008,12.862,0.097439394
2002,12.86,0.097424242
1999,12.85583164,0.097392664
2000,12.85004546,0.097348829
1994,12.84000036,0.09727273
2001,12.81579739,0.097089374
2002,12.80593914,0.09701469
2002,12.8,0.096969697
2006,12.8,0.096969697
1988,12.8,0.096969697
1997,12.8,0.096969697
1985,12.8,0.096969697
1988,12.8,0.096969697
1989,12.8,0.096969697
1993,12.8,0.096969697
1994,12.8,0.096969697
1982,12.8,0.096969697
1983,12.8,0.096969697
1982,12.8,0.096969697
1980,12.8,0.096969697
1993,12.8,0.096969697
1993,12.8,0.096969697
1985,12.8,0.096969697
1999,12.8,0.096969697
1985,12.79231353,0.096911466
1997,12.784,0.096848485
2003,12.78226333,0.096835328
2004,12.772,0.096757576
1999,12.761,0.096674242
1995,12.75606146,0.096636829
2000,12.756,0.096636364
2008,12.75082064,0.096597126
1994,12.75,0.096590909
1993,12.74640079,0.096563642
1997,12.746,0.096560606
2000,12.728,0.096424242
1996,12.72265792,0.096383772
2007,12.72,0.096363636
1987,12.71877023,0.09635432
2004,12.713,0.096310606
2001,12.7,0.096212121
2005,12.7,0.096212121
1974,12.7,0.096212121
1991,12.7,0.096212121
1990,12.7,0.096212121
1983,12.7,0.096212121
1972,12.7,0.096212121
1998,12.7,0.096212121
1999,12.7,0.096212121
2003,12.7,0.096212121
2004,12.7,0.096212121
1984,12.7,0.096212121
1983,12.7,0.096212121
1986,12.7,0.096212121
1987,12.7,0.096212121
1989,12.7,0.096212121
1994,12.7,0.096212121
1998,12.7,0.096212121
1999,12.7,0.096212121
1978,12.7,0.096212121
1997,12.7,0.096212121
1990,12.7,0.096212121
2005,12.695,0.096174242
2007,12.69,0.096136364
1983,12.68856134,0.096125465
2007,12.688,0.096121212
2008,12.688,0.096121212
2007,12.68501593,0.096098606
1973,12.684,0.096090909
2004,12.67495274,0.096022369
1986,12.66323472,0.095933596
1988,12.65924454,0.095903368
2007,12.659,0.095901515
1964,12.658,0.095893939
1992,12.635,0.095719697
2007,12.63,0.095681818
2006,12.62680799,0.095657636
1982,12.62403313,0.095636615
1998,12.62,0.095606061
2008,12.61178507,0.095543826
2003,12.6,0.095454545
2004,12.6,0.095454545
1979,12.6,0.095454545
1980,12.6,0.095454545
1981,12.6,0.095454545
1991,12.6,0.095454545
1989,12.6,0.095454545
1995,12.6,0.095454545
1989,12.6,0.095454545
1991,12.6,0.095454545
2000,12.6,0.095454545
1996,12.6,0.095454545
1987,12.6,0.095454545
1987,12.6,0.095454545
1978,12.6,0.095454545
1992,12.6,0.095454545
1998,12.6,0.095454545
1978,12.6,0.095454545
1988,12.6,0.095454545
2001,12.6,0.095454545
1979,12.6,0.095454545
1986,12.6,0.095454545
2001,12.6,0.095454545
2004,12.6,0.095454545
1988,12.6,0.095454545
1975,12.6,0.095454545
1994,12.6,0.095454545
1996,12.565,0.095189394
2006,12.561,0.095159091
1994,12.55567678,0.095118763
1991,12.553,0.095098485
1992,12.535,0.094962121
2000,12.525,0.094886364
1995,12.522,0.094863636
2005,12.521,0.094856061
2007,12.516,0.094818182
1995,12.51563698,0.094815432
2005,12.51477418,0.094808895
1997,12.51418226,0.094804411
1990,12.501,0.094704545
1975,12.5,0.09469697
1982,12.5,0.09469697
1978,12.5,0.09469697
1990,12.5,0.09469697
1991,12.5,0.09469697
1998,12.5,0.09469697
1995,12.5,0.09469697
2002,12.5,0.09469697
1995,12.5,0.09469697
1996,12.5,0.09469697
1982,12.5,0.09469697
1984,12.5,0.09469697
1993,12.5,0.09469697
1977,12.5,0.09469697
1979,12.5,0.09469697
1981,12.5,0.09469697
2002,12.5,0.09469697
1977,12.5,0.09469697
1994,12.5,0.09469697
1994,12.5,0.09469697
1987,12.5,0.09469697
1984,12.48727471,0.094600566
2008,12.482,0.094560606
1998,12.479,0.094537879
1993,12.445,0.094280303
2005,12.441,0.09425
1989,12.42044591,0.094094287
2007,12.414,0.094045455
2003,12.41,0.094015152
1981,12.4,0.093939394
1977,12.4,0.093939394
1990,12.4,0.093939394
1992,12.4,0.093939394
1992,12.4,0.093939394
2005,12.4,0.093939394
1989,12.4,0.093939394
1999,12.4,0.093939394
1991,12.4,0.093939394
1986,12.4,0.093939394
1997,12.4,0.093939394
1975,12.4,0.093939394
1988,12.4,0.093939394
1989,12.4,0.093939394
2001,12.4,0.093939394
1995,12.4,0.093939394
1997,12.4,0.093939394
2003,12.4,0.093939394
1980,12.4,0.093939394
1982,12.4,0.093939394
2004,12.4,0.093939394
1986,12.4,0.093939394
1989,12.388,0.093848485
2001,12.379,0.093780303
1990,12.37575942,0.093755753
1998,12.373,0.093734848
1998,12.37208435,0.093727912
2000,12.36550377,0.093678059
2001,12.36,0.093636364
2006,12.352,0.093575758
2006,12.35,0.093560606
1996,12.346,0.093530303
2008,12.32,0.093333333
1999,12.311,0.093265152
1996,12.30895768,0.093249679
1976,12.3,0.093181818
1988,12.3,0.093181818
1990,12.3,0.093181818
1984,12.3,0.093181818
1995,12.3,0.093181818
1993,12.3,0.093181818
1997,12.3,0.093181818
1989,12.3,0.093181818
1992,12.3,0.093181818
1991,12.3,0.093181818
1988,12.3,0.093181818
1985,12.3,0.093181818
1995,12.3,0.093181818
1981,12.3,0.093181818
1985,12.3,0.093181818
2001,12.295,0.093143939
2004,12.29,0.093106061
1994,12.288,0.093090909
2005,12.276,0.093
2007,12.25755211,0.092860243
1974,12.246,0.092772727
1965,12.245,0.092765152
1988,12.236,0.09269697
1999,12.23489545,0.092688602
1999,12.217,0.09255303
1995,12.21345907,0.092526205
2007,12.212,0.092515152
1996,12.2057479,0.092467787
1975,12.2,0.092424242
1982,12.2,0.092424242
1975,12.2,0.092424242
1992,12.2,0.092424242
1977,12.2,0.092424242
1978,12.2,0.092424242
2001,12.2,0.092424242
1973,12.2,0.092424242
1994,12.2,0.092424242
1978,12.2,0.092424242
1997,12.2,0.092424242
1985,12.2,0.092424242
2002,12.2,0.092424242
1996,12.2,0.092424242
2002,12.2,0.092424242
1996,12.2,0.092424242
1997,12.2,0.092424242
2002,12.2,0.092424242
1986,12.2,0.092424242
2006,12.159,0.092113636
1997,12.145,0.092007576
2007,12.141,0.091977273
2008,12.14,0.091969697
2008,12.117,0.091795455
1980,12.1,0.091666667
1991,12.1,0.091666667
1992,12.1,0.091666667
1988,12.1,0.091666667
1989,12.1,0.091666667
1990,12.1,0.091666667
1993,12.1,0.091666667
2007,12.1,0.091666667
1987,12.1,0.091666667
1986,12.1,0.091666667
1990,12.1,0.091666667
1981,12.1,0.091666667
1984,12.1,0.091666667
1984,12.1,0.091666667
1991,12.1,0.091666667
2008,12.1,0.091666667
1991,12.1,0.091666667
2000,12.095,0.091628788
2006,12.09,0.091590909
2008,12.087,0.091568182
2002,12.08,0.091515152
1995,12.076,0.091484848
2008,12.075,0.091477273
1987,12.066,0.091409091
1999,12.062,0.091378788
2007,12.055,0.091325758
2002,12.053,0.091310606
1991,12.04550837,0.091253851
2002,12.031,0.091143939
1997,12.02192088,0.091075158
2006,12.01446166,0.091018649
2006,12.012,0.091
1993,12,0.090909091
1996,12,0.090909091
1989,12,0.090909091
2003,12,0.090909091
2004,12,0.090909091
1987,12,0.090909091
1976,12,0.090909091
1998,12,0.090909091
2004,12,0.090909091
1990,12,0.090909091
1991,12,0.090909091
1993,12,0.090909091
1996,12,0.090909091
2004,12,0.090909091
1992,12,0.090909091
1982,12,0.090909091
1983,12,0.090909091
2003,12,0.090909091
2006,12,0.090909091
1987,12,0.090909091
1989,12,0.090909091
2008,12,0.090909091
2000,11.999,0.090901515
1997,11.99842542,0.090897162
2005,11.997,0.090886364
2008,11.99300759,0.090856118
2001,11.97,0.090681818
2005,11.968,0.090666667
2008,11.955,0.090568182
2006,11.955,0.090568182
2006,11.952,0.090545455
1998,11.9498787,0.090529384
2000,11.94091694,0.090461492
2004,11.928,0.090363636
2001,11.92556342,0.090345177
2007,11.919,0.090295455
2002,11.915,0.090265152
2003,11.905,0.090189394
1983,11.9,0.090151515
1993,11.9,0.090151515
1983,11.9,0.090151515
1986,11.9,0.090151515
1987,11.9,0.090151515
1994,11.9,0.090151515
2002,11.9,0.090151515
1994,11.9,0.090151515
1983,11.9,0.090151515
1989,11.9,0.090151515
1979,11.9,0.090151515
1985,11.9,0.090151515
1998,11.9,0.090151515
2004,11.9,0.090151515
1991,11.9,0.090151515
1976,11.9,0.090151515
1986,11.895,0.090113636
1975,11.891,0.090083333
2007,11.88521472,0.090039505
2004,11.87378486,0.089952916
1998,11.869,0.089916667
2005,11.861,0.089856061
2008,11.855,0.089810606
2003,11.847,0.08975
1998,11.84365216,0.089724638
2008,11.839,0.089689394
1966,11.837,0.089674242
1996,11.83,0.089621212
2001,11.823,0.089568182
2008,11.82237758,0.089563467
2000,11.817,0.089522727
1999,11.8099833,0.08946957
2005,11.80957294,0.089466462
1987,11.80793915,0.089454084
1992,11.8,0.089393939
1993,11.8,0.089393939
1992,11.8,0.089393939
1996,11.8,0.089393939
1999,11.8,0.089393939
1989,11.8,0.089393939
1984,11.8,0.089393939
1992,11.8,0.089393939
1982,11.8,0.089393939
1983,11.8,0.089393939
1990,11.8,0.089393939
1991,11.8,0.089393939
2000,11.8,0.089393939
2001,11.8,0.089393939
1989,11.8,0.089393939
1985,11.8,0.089393939
2003,11.79025893,0.089320143
2003,11.789,0.089310606
2005,11.785,0.089280303
2006,11.78314155,0.089266224
1985,11.77113581,0.089175271
1991,11.768,0.089151515
2007,11.758,0.089075758
2004,11.75035573,0.089017846
1986,11.74970045,0.089012882
2007,11.742,0.088954545
2007,11.738,0.088924242
